uid,hn,street,boro,state
91416,37-41,85TH ST,QUEENS,NY
91458,37-49,85TH ST,QUEENS,NY
91512,37-57,85TH ST,QUEENS,NY
91260,37-14,86TH ST,QUEENS,NY
91317,37-22,86TH ST,QUEENS,NY
91349,37-28,86TH ST,QUEENS,NY
91386,37-36,86TH ST,QUEENS,NY
91423,37-42,86TH ST,QUEENS,NY
91467,37-50,86TH ST,QUEENS,NY
91519,37-58,86TH ST,QUEENS,NY
91727,,ST,QUEENS,NY
90026,33-12,86TH ST,QUEENS,NY
90069,33-16,86TH ST,QUEENS,NY
90121,33-20,86TH ST,QUEENS,NY
90173,33-24,86TH ST,QUEENS,NY
90228,33-28,86TH ST,QUEENS,NY
90279,33-32,86TH ST,QUEENS,NY
90307,33-34,86TH ST,QUEENS,NY
90331,33-36,86TH ST,QUEENS,NY
90408,33-42,86TH ST,QUEENS,NY
90451,33-46,86TH ST,QUEENS,NY
90542,34-16,86TH ST,QUEENS,NY
90580,34-20,86TH ST,QUEENS,NY
90620,34-24,86TH ST,QUEENS,NY
90656,34-28,86TH ST,QUEENS,NY
90694,34-32,86TH ST,QUEENS,NY
90740,34-36,86TH ST,QUEENS,NY
90782,34-40,86TH ST,QUEENS,NY
90830,34-44,86TH ST,QUEENS,NY
90873,34-48,86TH ST,QUEENS,NY
90912,34-52,86TH ST,QUEENS,NY
90014,33-11,86TH ST,QUEENS,NY
90056,33-15,86TH ST,QUEENS,NY
90085,33-17,86TH ST,QUEENS,NY
90109,33-19,86TH ST,QUEENS,NY
90135,33-21,86TH ST,QUEENS,NY
90188,33-25,86TH ST,QUEENS,NY
90214,33-27,86TH ST,QUEENS,NY
90241,33-29,86TH ST,QUEENS,NY
90266,33-31,86TH ST,QUEENS,NY
90294,33-33,86TH ST,QUEENS,NY
90341,33-37,86TH ST,QUEENS,NY
90368,33-39,86TH ST,QUEENS,NY
90396,33-41,86TH ST,QUEENS,NY
90421,33-43,86TH ST,QUEENS,NY
90441,33-45,86TH ST,QUEENS,NY
90532,34-15,86TH ST,QUEENS,NY
90565,34-19,86TH ST,QUEENS,NY
90608,34-23,86TH ST,QUEENS,NY
90647,34-27,86TH ST,QUEENS,NY
90684,34-31,86TH ST,QUEENS,NY
90728,34-35,86TH ST,QUEENS,NY
90769,34-39,86TH ST,QUEENS,NY
90816,34-43,86TH ST,QUEENS,NY
90860,34-47,86TH ST,QUEENS,NY
90903,34-51,86TH ST,QUEENS,NY
90943,35-15,86TH ST,QUEENS,NY
90957,35-17,86TH ST,QUEENS,NY
90966,35-19,86TH ST,QUEENS,NY
90981,35-21,86TH ST,QUEENS,NY
90989,35-23,86TH ST,QUEENS,NY
91002,35-25,86TH ST,QUEENS,NY
91013,35-27,86TH ST,QUEENS,NY
91026,35-29,86TH ST,QUEENS,NY
91039,35-31,86TH ST,QUEENS,NY
91049,35-33,86TH ST,QUEENS,NY
91064,35-35,86TH ST,QUEENS,NY
91081,35-37,86TH ST,QUEENS,NY
91091,35-39,86TH ST,QUEENS,NY
91107,35-41,86TH ST,QUEENS,NY
91119,35-43,86TH ST,QUEENS,NY
91137,35-45,86TH ST,QUEENS,NY
91238,35-65,86TH ST,QUEENS,NY
91341,37-27,86TH ST,QUEENS,NY
91475,37-51,86TH ST,QUEENS,NY
90027,33-12,87TH ST,QUEENS,NY
90070,33-16,87TH ST,QUEENS,NY
90122,33-20,87TH ST,QUEENS,NY
90148,33-22,87TH ST,QUEENS,NY
90174,33-24,87TH ST,QUEENS,NY
90229,33-28,87TH ST,QUEENS,NY
90253,33-30,87TH ST,QUEENS,NY
90308,33-34,87TH ST,QUEENS,NY
90332,33-36,87TH ST,QUEENS,NY
90382,33-40,87TH ST,QUEENS,NY
90409,33-42,87TH ST,QUEENS,NY
90452,33-46,87TH ST,QUEENS,NY
90522,34-14,87TH ST,QUEENS,NY
90557,34-18,87TH ST,QUEENS,NY
90600,34-22,87TH ST,QUEENS,NY
90621,34-24,87TH ST,QUEENS,NY
90639,34-26,87TH ST,QUEENS,NY
90719,34-34,87TH ST,QUEENS,NY
90761,34-38,87TH ST,QUEENS,NY
90806,34-42,87TH ST,QUEENS,NY
90849,34-46,87TH ST,QUEENS,NY
90894,34-50,87TH ST,QUEENS,NY
91742,,ST,QUEENS,NY
90954,35-16,87TH ST,QUEENS,NY
90961,35-18,87TH ST,QUEENS,NY
90985,35-22,87TH ST,QUEENS,NY
90996,35-24,87TH ST,QUEENS,NY
91021,35-28,87TH ST,QUEENS,NY
91034,35-30,87TH ST,QUEENS,NY
91056,35-34,87TH ST,QUEENS,NY
91074,35-36,87TH ST,QUEENS,NY
91101,35-40,87TH ST,QUEENS,NY
91127,35-44,87TH ST,QUEENS,NY
91159,35-48,87TH ST,QUEENS,NY
91178,35-50,87TH ST,QUEENS,NY
91209,35-54,87TH ST,QUEENS,NY
91222,35-56,87TH ST,QUEENS,NY
91302,37-20,87TH ST,QUEENS,NY
91334,37-26,87TH ST,QUEENS,NY
91468,37-50,87TH ST,QUEENS,NY
91505,37-56,87TH ST,QUEENS,NY
90033,33-13,87TH ST,QUEENS,NY
90057,33-15,87TH ST,QUEENS,NY
90086,33-17,87TH ST,QUEENS,NY
90136,33-21,87TH ST,QUEENS,NY
90189,33-25,87TH ST,QUEENS,NY
90215,33-27,87TH ST,QUEENS,NY
90267,33-31,87TH ST,QUEENS,NY
90295,33-33,87TH ST,QUEENS,NY
90342,33-37,87TH ST,QUEENS,NY
90369,33-39,87TH ST,QUEENS,NY
90422,33-43,87TH ST,QUEENS,NY
90442,33-45,87TH ST,QUEENS,NY
90516,34-13,87TH ST,QUEENS,NY
90533,34-15,87TH ST,QUEENS,NY
90549,34-17,87TH ST,QUEENS,NY
90566,34-19,87TH ST,QUEENS,NY
90592,34-21,87TH ST,QUEENS,NY
90609,34-23,87TH ST,QUEENS,NY
90648,34-27,87TH ST,QUEENS,NY
90663,34-29,87TH ST,QUEENS,NY
90704,34-33,87TH ST,QUEENS,NY
90729,34-35,87TH ST,QUEENS,NY
90770,34-39,87TH ST,QUEENS,NY
90795,34-41,87TH ST,QUEENS,NY
90817,34-43,87TH ST,QUEENS,NY
90838,34-45,87TH ST,QUEENS,NY
90861,34-47,87TH ST,QUEENS,NY
90884,34-49,87TH ST,QUEENS,NY
90923,35-05,87TH ST,QUEENS,NY
90944,35-15,87TH ST,QUEENS,NY
90958,35-17,87TH ST,QUEENS,NY
90967,35-19,87TH ST,QUEENS,NY
90990,35-23,87TH ST,QUEENS,NY
91003,35-25,87TH ST,QUEENS,NY
91014,35-27,87TH ST,QUEENS,NY
91027,35-29,87TH ST,QUEENS,NY
91050,35-33,87TH ST,QUEENS,NY
91065,35-35,87TH ST,QUEENS,NY
91092,35-39,87TH ST,QUEENS,NY
91108,35-41,87TH ST,QUEENS,NY
91120,35-43,87TH ST,QUEENS,NY
91138,35-45,87TH ST,QUEENS,NY
91187,35-51,87TH ST,QUEENS,NY
91201,35-53,87TH ST,QUEENS,NY
91217,35-55,87TH ST,QUEENS,NY
91229,35-57,87TH ST,QUEENS,NY
91236,35-62,87TH ST,QUEENS,NY
91246,37-11,87TH ST,QUEENS,NY
91270,37-15,87TH ST,QUEENS,NY
91281,37-17,87TH ST,QUEENS,NY
91294,37-19,87TH ST,QUEENS,NY
91310,37-21,87TH ST,QUEENS,NY
91330,37-25,87TH ST,QUEENS,NY
91342,37-27,87TH ST,QUEENS,NY
91354,37-29,87TH ST,QUEENS,NY
91363,37-31,87TH ST,QUEENS,NY
91375,37-33,87TH ST,QUEENS,NY
91393,37-37,87TH ST,QUEENS,NY
91403,37-39,87TH ST,QUEENS,NY
91417,37-41,87TH ST,QUEENS,NY
91428,37-43,87TH ST,QUEENS,NY
91440,37-45,87TH ST,QUEENS,NY
91459,37-49,87TH ST,QUEENS,NY
91476,37-51,87TH ST,QUEENS,NY
91488,37-53,87TH ST,QUEENS,NY
91500,37-55,87TH ST,QUEENS,NY
91513,37-57,87TH ST,QUEENS,NY
90043,33-14,88TH ST,QUEENS,NY
90071,33-16,88TH ST,QUEENS,NY
90098,33-18,88TH ST,QUEENS,NY
90123,33-20,88TH ST,QUEENS,NY
90149,33-22,88TH ST,QUEENS,NY
90202,33-26,88TH ST,QUEENS,NY
90230,33-28,88TH ST,QUEENS,NY
90254,33-30,88TH ST,QUEENS,NY
90280,33-32,88TH ST,QUEENS,NY
90309,33-34,88TH ST,QUEENS,NY
90354,33-38,88TH ST,QUEENS,NY
90383,33-40,88TH ST,QUEENS,NY
90410,33-42,88TH ST,QUEENS,NY
90431,33-44,88TH ST,QUEENS,NY
90453,33-46,88TH ST,QUEENS,NY
90523,34-14,88TH ST,QUEENS,NY
90543,34-16,88TH ST,QUEENS,NY
90558,34-18,88TH ST,QUEENS,NY
90581,34-20,88TH ST,QUEENS,NY
90601,34-22,88TH ST,QUEENS,NY
90622,34-24,88TH ST,QUEENS,NY
90657,34-28,88TH ST,QUEENS,NY
90673,34-30,88TH ST,QUEENS,NY
90695,34-32,88TH ST,QUEENS,NY
90720,34-34,88TH ST,QUEENS,NY
90741,34-36,88TH ST,QUEENS,NY
90762,34-38,88TH ST,QUEENS,NY
90807,34-42,88TH ST,QUEENS,NY
90831,34-44,88TH ST,QUEENS,NY
90850,34-46,88TH ST,QUEENS,NY
90874,34-48,88TH ST,QUEENS,NY
90895,34-50,88TH ST,QUEENS,NY
90925,35-06,88TH ST,QUEENS,NY
90936,35-14,88TH ST,QUEENS,NY
90955,35-16,88TH ST,QUEENS,NY
90962,35-18,88TH ST,QUEENS,NY
90975,35-20,88TH ST,QUEENS,NY
90986,35-22,88TH ST,QUEENS,NY
90997,35-24,88TH ST,QUEENS,NY
91008,35-26,88TH ST,QUEENS,NY
91022,35-28,88TH ST,QUEENS,NY
91044,35-32,88TH ST,QUEENS,NY
91057,35-34,88TH ST,QUEENS,NY
91075,35-36,88TH ST,QUEENS,NY
91087,35-38,88TH ST,QUEENS,NY
91114,35-42,88TH ST,QUEENS,NY
91128,35-44,88TH ST,QUEENS,NY
91145,35-46,88TH ST,QUEENS,NY
91160,35-48,88TH ST,QUEENS,NY
91179,35-50,88TH ST,QUEENS,NY
91192,35-52,88TH ST,QUEENS,NY
91210,35-54,88TH ST,QUEENS,NY
91223,35-56,88TH ST,QUEENS,NY
91252,37-12,88TH ST,QUEENS,NY
91261,37-14,88TH ST,QUEENS,NY
91278,37-16,88TH ST,QUEENS,NY
91288,37-18,88TH ST,QUEENS,NY
91318,37-22,88TH ST,QUEENS,NY
91326,37-24,88TH ST,QUEENS,NY
91335,37-26,88TH ST,QUEENS,NY
91350,37-28,88TH ST,QUEENS,NY
91388,37-36,88TH ST,QUEENS,NY
91387,37-36,88TH ST,QUEENS,NY
91527,37-60,88TH ST,QUEENS,NY
90015,33-11,88TH ST,QUEENS,NY
90034,33-13,88TH ST,QUEENS,NY
90058,33-15,88TH ST,QUEENS,NY
90110,33-19,88TH ST,QUEENS,NY
90137,33-21,88TH ST,QUEENS,NY
90190,33-25,88TH ST,QUEENS,NY
90216,33-27,88TH ST,QUEENS,NY
90242,33-29,88TH ST,QUEENS,NY
90268,33-31,88TH ST,QUEENS,NY
90296,33-33,88TH ST,QUEENS,NY
90343,33-37,88TH ST,QUEENS,NY
90370,33-39,88TH ST,QUEENS,NY
90397,33-41,88TH ST,QUEENS,NY
90423,33-43,88TH ST,QUEENS,NY
90443,33-45,88TH ST,QUEENS,NY
90534,34-15,88TH ST,QUEENS,NY
90550,34-17,88TH ST,QUEENS,NY
90567,34-19,88TH ST,QUEENS,NY
90610,34-23,88TH ST,QUEENS,NY
90630,34-25,88TH ST,QUEENS,NY
90664,34-29,88TH ST,QUEENS,NY
90705,34-33,88TH ST,QUEENS,NY
90730,34-35,88TH ST,QUEENS,NY
90771,34-39,88TH ST,QUEENS,NY
90796,34-41,88TH ST,QUEENS,NY
90818,34-43,88TH ST,QUEENS,NY
90862,34-47,88TH ST,QUEENS,NY
90885,34-49,88TH ST,QUEENS,NY
90913,34-53,88TH ST,QUEENS,NY
90930,35-11,88TH ST,QUEENS,NY
90945,35-15,88TH ST,QUEENS,NY
90968,35-19,88TH ST,QUEENS,NY
90991,35-23,88TH ST,QUEENS,NY
91015,35-27,88TH ST,QUEENS,NY
91040,35-31,88TH ST,QUEENS,NY
91066,35-35,88TH ST,QUEENS,NY
91093,35-39,88TH ST,QUEENS,NY
91121,35-43,88TH ST,QUEENS,NY
91150,35-47,88TH ST,QUEENS,NY
91188,35-51,88TH ST,QUEENS,NY
91218,35-55,88TH ST,QUEENS,NY
91247,37-11,88TH ST,QUEENS,NY
91271,37-15,88TH ST,QUEENS,NY
91282,37-17,88TH ST,QUEENS,NY
91295,37-19,88TH ST,QUEENS,NY
91311,37-21,88TH ST,QUEENS,NY
91331,37-25,88TH ST,QUEENS,NY
91343,37-27,88TH ST,QUEENS,NY
91394,37-37,88TH ST,QUEENS,NY
91429,37-43,88TH ST,QUEENS,NY
90028,33-12,89TH ST,QUEENS,NY
90072,33-16,89TH ST,QUEENS,NY
90099,33-18,89TH ST,QUEENS,NY
90150,33-22,89TH ST,QUEENS,NY
90175,33-24,89TH ST,QUEENS,NY
90203,33-26,89TH ST,QUEENS,NY
90255,33-30,89TH ST,QUEENS,NY
90281,33-32,89TH ST,QUEENS,NY
90310,33-34,89TH ST,QUEENS,NY
90355,33-38,89TH ST,QUEENS,NY
90384,33-40,89TH ST,QUEENS,NY
90411,33-42,89TH ST,QUEENS,NY
90454,33-46,89TH ST,QUEENS,NY
90524,34-14,89TH ST,QUEENS,NY
90559,34-18,89TH ST,QUEENS,NY
90582,34-20,89TH ST,QUEENS,NY
90602,34-22,89TH ST,QUEENS,NY
90623,34-24,89TH ST,QUEENS,NY
90658,34-28,89TH ST,QUEENS,NY
90674,34-30,89TH ST,QUEENS,NY
90721,34-34,89TH ST,QUEENS,NY
90742,34-36,89TH ST,QUEENS,NY
90783,34-40,89TH ST,QUEENS,NY
90808,34-42,89TH ST,QUEENS,NY
90832,34-44,89TH ST,QUEENS,NY
90875,34-48,89TH ST,QUEENS,NY
90896,34-50,89TH ST,QUEENS,NY
90937,35-14,89TH ST,QUEENS,NY
90956,35-16,89TH ST,QUEENS,NY
90963,35-18,89TH ST,QUEENS,NY
90976,35-20,89TH ST,QUEENS,NY
90987,35-22,89TH ST,QUEENS,NY
90998,35-24,89TH ST,QUEENS,NY
91010,35-26B,89TH ST,QUEENS,NY
91009,35-26A,89TH ST,QUEENS,NY
91023,35-28,89TH ST,QUEENS,NY
91035,35-30,89TH ST,QUEENS,NY
91045,35-32,89TH ST,QUEENS,NY
91058,35-34,89TH ST,QUEENS,NY
91076,35-36,89TH ST,QUEENS,NY
91088,35-38,89TH ST,QUEENS,NY
91102,35-40,89TH ST,QUEENS,NY
91115,35-42,89TH ST,QUEENS,NY
91129,35-44,89TH ST,QUEENS,NY
91146,35-46,89TH ST,QUEENS,NY
91161,35-48,89TH ST,QUEENS,NY
91180,35-50,89TH ST,QUEENS,NY
91195,35-52B,89TH ST,QUEENS,NY
91194,35-52A,89TH ST,QUEENS,NY
91211,35-54,89TH ST,QUEENS,NY
91224,35-56,89TH ST,QUEENS,NY
91253,37-12,89TH ST,QUEENS,NY
91262,37-14,89TH ST,QUEENS,NY
91289,37-18,89TH ST,QUEENS,NY
91303,37-20,89TH ST,QUEENS,NY
91319,37-22,89TH ST,QUEENS,NY
91327,37-24,89TH ST,QUEENS,NY
91351,37-28,89TH ST,QUEENS,NY
91358,37-30,89TH ST,QUEENS,NY
91368,37-32,89TH ST,QUEENS,NY
91380,37-34,89TH ST,QUEENS,NY
91483,37-52,89TH ST,QUEENS,NY
90016,33-11,89TH ST,QUEENS,NY
90059,33-15,89TH ST,QUEENS,NY
90087,33-17,89TH ST,QUEENS,NY
90138,33-21,89TH ST,QUEENS,NY
90162,33-23,89TH ST,QUEENS,NY
90217,33-27,89TH ST,QUEENS,NY
90243,33-29,89TH ST,QUEENS,NY
90269,33-31,89TH ST,QUEENS,NY
90297,33-33,89TH ST,QUEENS,NY
90344,33-37,89TH ST,QUEENS,NY
90371,33-39,89TH ST,QUEENS,NY
90398,33-41,89TH ST,QUEENS,NY
90444,33-45,89TH ST,QUEENS,NY
90535,34-15,89TH ST,QUEENS,NY
90551,34-17,89TH ST,QUEENS,NY
90568,34-19,89TH ST,QUEENS,NY
90593,34-21,89TH ST,QUEENS,NY
90631,34-25,89TH ST,QUEENS,NY
90649,34-27,89TH ST,QUEENS,NY
90685,34-31,89TH ST,QUEENS,NY
90706,34-33,89TH ST,QUEENS,NY
90751,34-37,89TH ST,QUEENS,NY
90772,34-39,89TH ST,QUEENS,NY
90819,34-43,89TH ST,QUEENS,NY
90839,34-45,89TH ST,QUEENS,NY
90886,34-49,89TH ST,QUEENS,NY
90904,34-51,89TH ST,QUEENS,NY
90921,34-59,89TH ST,QUEENS,NY
90920,34-58,90TH ST,QUEENS,NY
90946,35-15,89TH ST,QUEENS,NY
90959,35-17,89TH ST,QUEENS,NY
90969,35-19,89TH ST,QUEENS,NY
90982,35-21,89TH ST,QUEENS,NY
90992,35-23,89TH ST,QUEENS,NY
91016,35-27,89TH ST,QUEENS,NY
91028,35-29,89TH ST,QUEENS,NY
91041,35-31,89TH ST,QUEENS,NY
91051,35-33,89TH ST,QUEENS,NY
91082,35-37,89TH ST,QUEENS,NY
91094,35-39,89TH ST,QUEENS,NY
91122,35-43,89TH ST,QUEENS,NY
91139,35-45,89TH ST,QUEENS,NY
91151,35-47,89TH ST,QUEENS,NY
91168,35-49,89TH ST,QUEENS,NY
91202,35-53,89TH ST,QUEENS,NY
91230,35-57,89TH ST,QUEENS,NY
91248,37-11,89TH ST,QUEENS,NY
91272,37-15,89TH ST,QUEENS,NY
91296,37-19,89TH ST,QUEENS,NY
91323,37-23,89TH ST,QUEENS,NY
91344,37-27,89TH ST,QUEENS,NY
91364,37-31,89TH ST,QUEENS,NY
91383,37-35,89TH ST,QUEENS,NY
91404,37-39,89TH ST,QUEENS,NY
91430,37-43,89TH ST,QUEENS,NY
91449,37-47,89TH ST,QUEENS,NY
91477,37-51,89TH ST,QUEENS,NY
90044,33-14,90TH ST,QUEENS,NY
90073,33-16,90TH ST,QUEENS,NY
90100,33-18,90TH ST,QUEENS,NY
90124,33-20,90TH ST,QUEENS,NY
90151,33-22,90TH ST,QUEENS,NY
90176,33-24,90TH ST,QUEENS,NY
90204,33-26,90TH ST,QUEENS,NY
90231,33-28,90TH ST,QUEENS,NY
90256,33-30,90TH ST,QUEENS,NY
90282,33-32,90TH ST,QUEENS,NY
90311,33-34,90TH ST,QUEENS,NY
90356,33-38,90TH ST,QUEENS,NY
90385,33-40,90TH ST,QUEENS,NY
90412,33-42,90TH ST,QUEENS,NY
90432,33-44,90TH ST,QUEENS,NY
90455,33-46,90TH ST,QUEENS,NY
90525,34-14,90TH ST,QUEENS,NY
90544,34-16,90TH ST,QUEENS,NY
90583,34-20,90TH ST,QUEENS,NY
90603,34-22,90TH ST,QUEENS,NY
90640,34-26,90TH ST,QUEENS,NY
90659,34-28,90TH ST,QUEENS,NY
90675,34-30,90TH ST,QUEENS,NY
90696,34-32,90TH ST,QUEENS,NY
90743,34-36,90TH ST,QUEENS,NY
90763,34-38,90TH ST,QUEENS,NY
90784,34-40,90TH ST,QUEENS,NY
90809,34-42,90TH ST,QUEENS,NY
90851,34-46,90TH ST,QUEENS,NY
90876,34-48,90TH ST,QUEENS,NY
90938,35-14,90TH ST,QUEENS,NY
90964,35-18,90TH ST,QUEENS,NY
90977,35-20,90TH ST,QUEENS,NY
90988,35-22,90TH ST,QUEENS,NY
90999,35-24,90TH ST,QUEENS,NY
91024,35-28,90TH ST,QUEENS,NY
91036,35-30,90TH ST,QUEENS,NY
91046,35-32,90TH ST,QUEENS,NY
91077,35-36,90TH ST,QUEENS,NY
91089,35-38,90TH ST,QUEENS,NY
91103,35-40,90TH ST,QUEENS,NY
91130,35-44,90TH ST,QUEENS,NY
91147,35-46,90TH ST,QUEENS,NY
91181,35-50,90TH ST,QUEENS,NY
91193,35-52,90TH ST,QUEENS,NY
91212,35-54,90TH ST,QUEENS,NY
91225,35-56,90TH ST,QUEENS,NY
91254,37-12,90TH ST,QUEENS,NY
91263,37-14,90TH ST,QUEENS,NY
91290,37-18,90TH ST,QUEENS,NY
91304,37-20,90TH ST,QUEENS,NY
91320,37-22,90TH ST,QUEENS,NY
91336,37-26,90TH ST,QUEENS,NY
91352,37-28,90TH ST,QUEENS,NY
91369,37-32,90TH ST,QUEENS,NY
91389,37-36,90TH ST,QUEENS,NY
91399,37-38,90TH ST,QUEENS,NY
91424,37-42,90TH ST,QUEENS,NY
91435,37-44,90TH ST,QUEENS,NY
91454,37-48,90TH ST,QUEENS,NY
91469,37-50,90TH ST,QUEENS,NY
90569,34-19,90TH ST,QUEENS,NY
90707,34-33,90TH ST,QUEENS,NY
90863,34-47,90TH ST,QUEENS,NY
90560,34-18,91ST ST,QUEENS,NY
90697,34-32,91ST ST,QUEENS,NY
90852,34-46,91ST ST,QUEENS,NY
90926,35-07A,90TH ST,QUEENS,NY
90927,35-07B,90TH ST,QUEENS,NY
90928,35-07C,90TH ST,QUEENS,NY
90933,35-13,90TH ST,QUEENS,NY
90947,35-15,90TH ST,QUEENS,NY
90960,35-17,90TH ST,QUEENS,NY
90970,35-19,90TH ST,QUEENS,NY
90983,35-21,90TH ST,QUEENS,NY
90993,35-23,90TH ST,QUEENS,NY
91004,35-25,90TH ST,QUEENS,NY
91017,35-27,90TH ST,QUEENS,NY
91029,35-29,90TH ST,QUEENS,NY
91042,35-31,90TH ST,QUEENS,NY
91052,35-33,90TH ST,QUEENS,NY
91067,35-35,90TH ST,QUEENS,NY
91083,35-37,90TH ST,QUEENS,NY
91095,35-39,90TH ST,QUEENS,NY
91109,35-41,90TH ST,QUEENS,NY
91123,35-43,90TH ST,QUEENS,NY
91140,35-45,90TH ST,QUEENS,NY
91152,35-47,90TH ST,QUEENS,NY
91249,37-11,90TH ST,QUEENS,NY
91273,37-15,90TH ST,QUEENS,NY
91283,37-17,90TH ST,QUEENS,NY
91297,37-19,90TH ST,QUEENS,NY
91312,37-21,90TH ST,QUEENS,NY
91332,37-25,90TH ST,QUEENS,NY
91345,37-27,90TH ST,QUEENS,NY
91384,37-35,90TH ST,QUEENS,NY
91405,37-39,90TH ST,QUEENS,NY
91431,37-43,90TH ST,QUEENS,NY
91450,37-47,90TH ST,QUEENS,NY
91460,37-49-59,90TH ST,QUEENS,NY
90948,35-15,LEVERICH ST,QUEENS,NY
91018,35-27,LEVERICH ST,QUEENS,NY
91043,35-31,LEVERICH ST,QUEENS,NY
91068,35-35,LEVERICH ST,QUEENS,NY
91084,35-37,LEVERICH ST,QUEENS,NY
91096,35-39,LEVERICH ST,QUEENS,NY
91124,35-43,LEVERICH ST,QUEENS,NY
91141,35-45,LEVERICH ST,QUEENS,NY
91069,35-35/45,LEVERICH ST,QUEENS,NY
91265,37-15,73RD ST,QUEENS,NY
91291,37-19,73RD ST,QUEENS,NY
91243,37-11,73RD ST,QUEENS,NY
91355,37-30,73RD ST,QUEENS,NY
91681,81-06,34TH AVE,QUEENS,NY
90003,157-05,NORTHERN BLVD,QUEENS,NY
90001,,NY (BOWNE PARK),nan,NY
90002,,NY (BOWNE PARK BUILDING),nan,NY
90004,35-11,154TH ST,QUEENS,NY
90005,35-17,154TH ST,QUEENS,NY
90006,35-21,154TH ST,QUEENS,NY
90007,35-25,154TH ST,QUEENS,NY
90008,35-27,154TH ST,QUEENS,NY
90009,29-14,155TH ST,QUEENS,NY
90010,29-20,155TH ST,QUEENS,NY
90011,29-26,155TH ST,QUEENS,NY
90012,29-30,155TH ST,QUEENS,NY
90013,29-32/34,155TH ST,QUEENS,NY
90014,29-40,155TH ST,QUEENS,NY
90015,29-42,155TH ST,QUEENS,NY
90016,32-05,155TH ST,QUEENS,NY
90017,32-12,155TH ST,QUEENS,NY
90018,32-15,155TH ST,QUEENS,NY
90019,32-17,155TH ST,QUEENS,NY
90020,32-20,155TH ST,QUEENS,NY
90021,32-21,155TH ST,QUEENS,NY
90022,32-24,155TH ST,QUEENS,NY
90023,32-25,155TH ST,QUEENS,NY
90024,32-26,155TH ST,QUEENS,NY
90025,32-31,155TH ST,QUEENS,NY
90026,32-32,155TH ST,QUEENS,NY
90027,32-37,155TH ST,QUEENS,NY
90028,33-79,155TH ST,QUEENS,NY
90029,33-82,155TH ST,QUEENS,NY
90030,33-83,155TH ST,QUEENS,NY
90031,35-07,155TH ST,QUEENS,NY
90032,32-11,156TH ST,QUEENS,NY
90033,32-12,156TH ST,QUEENS,NY
90034,32-16,156TH ST,QUEENS,NY
90035,32-17,156TH ST,QUEENS,NY
90036,32-20,156TH ST,QUEENS,NY
90037,32-21,156TH ST,QUEENS,NY
90038,32-24,156TH ST,QUEENS,NY
90039,32-25,156TH ST,QUEENS,NY
90040,32-27,156TH ST,QUEENS,NY
90041,32-28,156TH ST,QUEENS,NY
90042,32-30,156TH ST,QUEENS,NY
90043,33-31,157TH ST,QUEENS,NY
90044,33-40,157TH ST,QUEENS,NY
90045,33-43,157TH ST,QUEENS,NY
90046,33-46,157TH ST,QUEENS,NY
90047,33-50,157TH ST,QUEENS,NY
90048,33-51,157TH ST,QUEENS,NY
90049,33-55,157TH ST,QUEENS,NY
90050,33-56,157TH ST,QUEENS,NY
90051,33-62,157TH ST,QUEENS,NY
90052,33-63,157TH ST,QUEENS,NY
90053,33-67,157TH ST,QUEENS,NY
90054,33-70,157TH ST,QUEENS,NY
90055,33-73,157TH ST,QUEENS,NY
90056,33-74,157TH ST,QUEENS,NY
90057,35-02,157TH ST,QUEENS,NY
90058,35-11,157TH ST,QUEENS,NY
90059,35-14,157TH ST,QUEENS,NY
90060,35-18,157TH ST,QUEENS,NY
90061,35-19,157TH ST,QUEENS,NY
90062,35-28,157TH ST,QUEENS,NY
90063,35-32,157TH ST,QUEENS,NY
90064,35-40,157TH ST,QUEENS,NY
90065,35-50,157TH ST,QUEENS,NY
90066,33-65,157TH ST,QUEENS,NY
90067,32-05,158TH ST,QUEENS,NY
90068,32-06,158TH ST,QUEENS,NY
90069,32-11,158TH ST,QUEENS,NY
90070,32-14,158TH ST,QUEENS,NY
90071,32-19,158TH ST,QUEENS,NY
90072,32-22,158TH ST,QUEENS,NY
90073,32-23,158TH ST,QUEENS,NY
90074,32-26,158TH ST,QUEENS,NY
90075,32-30,158TH ST,QUEENS,NY
90076,32-31,158TH ST,QUEENS,NY
90077,32-39,158TH ST,QUEENS,NY
90078,33-04,158TH ST,QUEENS,NY
90079,33-05,158TH ST,QUEENS,NY
90080,33-09,158TH ST,QUEENS,NY
90081,33-14,158TH ST,QUEENS,NY
90082,33-17,158TH ST,QUEENS,NY
90083,33-23,158TH ST,QUEENS,NY
90084,33-26,158TH ST,QUEENS,NY
90085,33-28,158TH ST,QUEENS,NY
90086,33-29,158TH ST,QUEENS,NY
90087,33-34,158TH ST,QUEENS,NY
90088,33-35,158TH ST,QUEENS,NY
90089,33-38,158TH ST,QUEENS,NY
90090,33-39,158TH ST,QUEENS,NY
90091,33-44,158TH ST,QUEENS,NY
90092,33-45,158TH ST,QUEENS,NY
90093,33-47,158TH ST,QUEENS,NY
90094,33-50,158TH ST,QUEENS,NY
90095,33-57,158TH ST,QUEENS,NY
90096,33-58,158TH ST,QUEENS,NY
90097,33-62,158TH ST,QUEENS,NY
90098,33-65,158TH ST,QUEENS,NY
90099,33-69,158TH ST,QUEENS,NY
90100,33-72,158TH ST,QUEENS,NY
90101,33-76,158TH ST,QUEENS,NY
90102,35-03,158TH ST,QUEENS,NY
90103,35-10,158TH ST,QUEENS,NY
90104,35-15,158TH ST,QUEENS,NY
