id,address,proj,address_cln_1,address_cln_2
8101.008877,"37-27 88TH ST, QUEENS NY",jh,37-27 88TH ST,37-27 88TH ST
8101.008878,"37-37 88TH ST, QUEENS NY",jh,37-37 88TH ST,37-37 88TH ST
8101.008879,"37-43 88TH ST, QUEENS NY",jh,37-43 88TH ST,37-43 88TH ST
8101.00888,"33-12 89TH ST, QUEENS NY",jh,33-12 89TH ST,33-12 89TH ST
8101.008881,"33-16 89TH ST, QUEENS NY",jh,33-16 89TH ST,33-16 89TH ST
8101.008882,"33-18 89TH ST, QUEENS NY",jh,33-18 89TH ST,33-18 89TH ST
8101.008883,"33-22 89TH ST, QUEENS NY",jh,33-22 89TH ST,33-22 89TH ST
8101.008884,"33-24 89TH ST, QUEENS NY",jh,33-24 89TH ST,33-24 89TH ST
8101.008885,"33-26 89TH ST, QUEENS NY",jh,33-26 89TH ST,33-26 89TH ST
8101.008886,"33-30 89TH ST, QUEENS NY",jh,33-30 89TH ST,33-30 89TH ST
8101.008887,"33-32 89TH ST, QUEENS NY",jh,33-32 89TH ST,33-32 89TH ST
8101.008888,"33-34 89TH ST, QUEENS NY",jh,33-34 89TH ST,33-34 89TH ST
8101.008889,"33-38 89TH ST, QUEENS NY",jh,33-38 89TH ST,33-38 89TH ST
8101.00889,"33-40 89TH ST, QUEENS NY",jh,33-40 89TH ST,33-40 89TH ST
8101.008891,"33-42 89TH ST, QUEENS NY",jh,33-42 89TH ST,33-42 89TH ST
8101.008892,"33-46 89TH ST, QUEENS NY",jh,33-46 89TH ST,33-46 89TH ST
8101.008893,"34-14 89TH ST, QUEENS NY",jh,34-14 89TH ST,34-14 89TH ST
8101.008893,"34-14 89TH ST, Queens",lg,34-14 89TH ST,34-14 89TH ST
8101.008894,"34-18 89TH ST, Queens",lg,34-18 89TH ST,34-18 89TH ST
8101.008894,"34-18 89TH ST, QUEENS NY",jh,34-18 89TH ST,34-18 89TH ST
8101.008895,"34-20 89TH ST, QUEENS NY",jh,34-20 89TH ST,34-20 89TH ST
8101.008896,"34-22 89TH ST, Queens",lg,34-22 89TH ST,34-22 89TH ST
8101.008896,"34-22 89TH ST, QUEENS NY",jh,34-22 89TH ST,34-22 89TH ST
8101.008897,"34-24 89TH ST, QUEENS NY",jh,34-24 89TH ST,34-24 89TH ST
8101.008898,"34-28 89TH ST, QUEENS NY",jh,34-28 89TH ST,34-28 89TH ST
8101.008899,"34-30 89TH ST, QUEENS NY",jh,34-30 89TH ST,34-30 89TH ST
8101.0089,"34-34 89TH ST, QUEENS NY",jh,34-34 89TH ST,34-34 89TH ST
8101.0089,"34-34 89TH ST, Queens",lg,34-34 89TH ST,34-34 89TH ST
8101.008901,"34-36 89TH ST, Queens",lg,34-36 89TH ST,34-36 89TH ST
8101.008901,"34-36 89TH ST, QUEENS NY",jh,34-36 89TH ST,34-36 89TH ST
8101.008902,"34-40 89TH ST, QUEENS NY",jh,34-40 89TH ST,34-40 89TH ST
8101.008903,"34-42 89TH ST, QUEENS NY",jh,34-42 89TH ST,34-42 89TH ST
8101.008903,"34-42 89TH ST, Queens",lg,34-42 89TH ST,34-42 89TH ST
8101.008904,"34-44 89TH ST, QUEENS NY",jh,34-44 89TH ST,34-44 89TH ST
8101.008904,"34-44 89TH ST, Queens",lg,34-44 89TH ST,34-44 89TH ST
8101.008905,"34-48 89TH ST, QUEENS NY",jh,34-48 89TH ST,34-48 89TH ST
8101.008906,"34-50 89TH ST, QUEENS NY",jh,34-50 89TH ST,34-50 89TH ST
8101.008906,"34-50 89TH ST, Queens",lg,34-50 89TH ST,34-50 89TH ST
8101.008907,"35-14 89TH ST, QUEENS NY",jh,35-14 89TH ST,35-14 89TH ST
8101.008908,"35-16 89TH ST, Queens",lg,35-16 89TH ST,35-16 89TH ST
8101.008908,"35-16 89TH ST, QUEENS NY",jh,35-16 89TH ST,35-16 89TH ST
8101.008909,"35-18 89TH ST, Queens",lg,35-18 89TH ST,35-18 89TH ST
8101.008909,"35-18 89TH ST, QUEENS NY",jh,35-18 89TH ST,35-18 89TH ST
8101.00891,"35-20 89TH ST, QUEENS NY",jh,35-20 89TH ST,35-20 89TH ST
8101.008911,"35-22 89TH ST, QUEENS NY",jh,35-22 89TH ST,35-22 89TH ST
8101.008912,"35-24 89TH ST, QUEENS NY",jh,35-24 89TH ST,35-24 89TH ST
8101.008913,"35-26B 89TH ST, Queens",lg,35-26B 89TH ST,35-26B 89TH ST
8101.008913,"35-26B 89TH ST, QUEENS NY",jh,35-26B 89TH ST,35-26B 89TH ST
8101.008914,"35-26A 89TH ST, QUEENS NY",jh,35-26A 89TH ST,35-26A 89TH ST
8101.008914,"35-26A 89TH ST, Queens",lg,35-26A 89TH ST,35-26A 89TH ST
8101.008915,"35-28 89TH ST, QUEENS NY",jh,35-28 89TH ST,35-28 89TH ST
8101.008916,"35-30 89TH ST, QUEENS NY",jh,35-30 89TH ST,35-30 89TH ST
8101.008917,"35-32 89TH ST, QUEENS NY",jh,35-32 89TH ST,35-32 89TH ST
8101.008918,"35-34 89TH ST, QUEENS NY",jh,35-34 89TH ST,35-34 89TH ST
8101.008918,"35-34 89TH ST, Queens",lg,35-34 89TH ST,35-34 89TH ST
8101.008919,"35-36 89TH ST, QUEENS NY",jh,35-36 89TH ST,35-36 89TH ST
8101.008919,"35-36 89TH ST, Queens",lg,35-36 89TH ST,35-36 89TH ST
8101.00892,"35-38 89TH ST, QUEENS NY",jh,35-38 89TH ST,35-38 89TH ST
8101.00892,"35-38 89TH ST, Queens",lg,35-38 89TH ST,35-38 89TH ST
8101.008921,"35-40 89TH ST, QUEENS NY",jh,35-40 89TH ST,35-40 89TH ST
8101.008922,"35-42 89TH ST, QUEENS NY",jh,35-42 89TH ST,35-42 89TH ST
8101.008922,"35-42 89TH ST, Queens",lg,35-42 89TH ST,35-42 89TH ST
8101.008923,"35-44 89TH ST, Queens",lg,35-44 89TH ST,35-44 89TH ST
8101.008923,"35-44 89TH ST, QUEENS NY",jh,35-44 89TH ST,35-44 89TH ST
8101.008924,"35-46 89TH ST, QUEENS NY",jh,35-46 89TH ST,35-46 89TH ST
8101.008924,"35-46 89TH ST, Queens",lg,35-46 89TH ST,35-46 89TH ST
8101.008925,"35-48 89TH ST, QUEENS NY",jh,35-48 89TH ST,35-48 89TH ST
8101.008926,"35-50 89TH ST, Queens",lg,35-50 89TH ST,35-50 89TH ST
8101.008926,"35-50 89TH ST, QUEENS NY",jh,35-50 89TH ST,35-50 89TH ST
8101.008927,"35-52B 89TH ST, QUEENS NY",jh,35-52B 89TH ST,35-52B 89TH ST
8101.008927,"35-52B 89TH ST, Queens",lg,35-52B 89TH ST,35-52B 89TH ST
8101.008928,"35-52A 89TH ST, QUEENS NY",jh,35-52A 89TH ST,35-52A 89TH ST
8101.008928,"35-52A 89TH ST, Queens",lg,35-52A 89TH ST,35-52A 89TH ST
8101.008929,"35-54 89TH ST, Queens",lg,35-54 89TH ST,35-54 89TH ST
8101.008929,"35-54 89TH ST, QUEENS NY",jh,35-54 89TH ST,35-54 89TH ST
8101.00893,"35-56 89TH ST, QUEENS NY",jh,35-56 89TH ST,35-56 89TH ST
8101.00893,"35-56 89TH ST, Queens",lg,35-56 89TH ST,35-56 89TH ST
8101.008931,"37-12 89TH ST, QUEENS NY",jh,37-12 89TH ST,37-12 89TH ST
8101.008932,"37-14 89TH ST, QUEENS NY",jh,37-14 89TH ST,37-14 89TH ST
8101.008933,"37-18 89TH ST, QUEENS NY",jh,37-18 89TH ST,37-18 89TH ST
8101.008934,"37-20 89TH ST, QUEENS NY",jh,37-20 89TH ST,37-20 89TH ST
8101.008935,"37-22 89TH ST, QUEENS NY",jh,37-22 89TH ST,37-22 89TH ST
8101.008936,"37-24 89TH ST, QUEENS NY",jh,37-24 89TH ST,37-24 89TH ST
8101.008937,"37-28 89TH ST, QUEENS NY",jh,37-28 89TH ST,37-28 89TH ST
8101.008938,"37-30 89TH ST, QUEENS NY",jh,37-30 89TH ST,37-30 89TH ST
8101.008939,"37-32 89TH ST, QUEENS NY",jh,37-32 89TH ST,37-32 89TH ST
8101.00894,"37-34 89TH ST, QUEENS NY",jh,37-34 89TH ST,37-34 89TH ST
8101.008941,"37-52 89TH ST, QUEENS NY",jh,37-52 89TH ST,37-52 89TH ST
8101.008942,"33-11 89TH ST, QUEENS NY",jh,33-11 89TH ST,33-11 89TH ST
8101.008943,"33-15 89TH ST, QUEENS NY",jh,33-15 89TH ST,33-15 89TH ST
8101.008944,"33-17 89TH ST, QUEENS NY",jh,33-17 89TH ST,33-17 89TH ST
8101.008945,"33-21 89TH ST, QUEENS NY",jh,33-21 89TH ST,33-21 89TH ST
8101.008946,"33-23 89TH ST, QUEENS NY",jh,33-23 89TH ST,33-23 89TH ST
8101.008947,"33-27 89TH ST, QUEENS NY",jh,33-27 89TH ST,33-27 89TH ST
8101.008948,"33-29 89TH ST, QUEENS NY",jh,33-29 89TH ST,33-29 89TH ST
8101.008949,"33-31 89TH ST, QUEENS NY",jh,33-31 89TH ST,33-31 89TH ST
8101.00895,"33-33 89TH ST, QUEENS NY",jh,33-33 89TH ST,33-33 89TH ST
8101.008951,"33-37 89TH ST, QUEENS NY",jh,33-37 89TH ST,33-37 89TH ST
8101.008952,"33-39 89TH ST, QUEENS NY",jh,33-39 89TH ST,33-39 89TH ST
8101.008953,"33-41 89TH ST, QUEENS NY",jh,33-41 89TH ST,33-41 89TH ST
8101.008954,"33-45 89TH ST, QUEENS NY",jh,33-45 89TH ST,33-45 89TH ST
8101.008955,"34-15 89TH ST, QUEENS NY",jh,34-15 89TH ST,34-15 89TH ST
8101.008955,"34-15 89TH ST, Queens",lg,34-15 89TH ST,34-15 89TH ST
8101.008956,"34-17 89TH ST, Queens",lg,34-17 89TH ST,34-17 89TH ST
8101.008956,"34-17 89TH ST, QUEENS NY",jh,34-17 89TH ST,34-17 89TH ST
8101.008957,"34-19 89TH ST, QUEENS NY",jh,34-19 89TH ST,34-19 89TH ST
8101.008957,"34-19 89TH ST, Queens",lg,34-19 89TH ST,34-19 89TH ST
8101.008958,"34-21 89TH ST, QUEENS NY",jh,34-21 89TH ST,34-21 89TH ST
8101.008959,"34-25 89TH ST, QUEENS NY",jh,34-25 89TH ST,34-25 89TH ST
8101.00896,"34-27 89TH ST, QUEENS NY",jh,34-27 89TH ST,34-27 89TH ST
8101.00896,"34-27 89TH ST, Queens",lg,34-27 89TH ST,34-27 89TH ST
8101.008961,"34-31 89TH ST, QUEENS NY",jh,34-31 89TH ST,34-31 89TH ST
8101.008962,"34-33 89TH ST, Queens",lg,34-33 89TH ST,34-33 89TH ST
8101.008962,"34-33 89TH ST, QUEENS NY",jh,34-33 89TH ST,34-33 89TH ST
8101.008963,"34-37 89TH ST, QUEENS NY",jh,34-37 89TH ST,34-37 89TH ST
8101.008964,"34-39 89TH ST, QUEENS NY",jh,34-39 89TH ST,34-39 89TH ST
8101.008965,"34-43 89TH ST, QUEENS NY",jh,34-43 89TH ST,34-43 89TH ST
8101.008966,"34-45 89TH ST, Queens",lg,34-45 89TH ST,34-45 89TH ST
8101.008966,"34-45 89TH ST, QUEENS NY",jh,34-45 89TH ST,34-45 89TH ST
8101.008967,"34-49 89TH ST, QUEENS NY",jh,34-49 89TH ST,34-49 89TH ST
8101.008968,"34-51 89TH ST, Queens",lg,34-51 89TH ST,34-51 89TH ST
8101.008968,"34-51 89TH ST, QUEENS NY",jh,34-51 89TH ST,34-51 89TH ST
8101.008969,"34-59 89TH ST, Queens",lg,34-59 89TH ST,34-59 89TH ST
8101.008969,"34-59 89TH ST, QUEENS NY",jh,34-59 89TH ST,34-59 89TH ST
8101.00897,"34-58 90TH ST, QUEENS NY",jh,34-58 90TH ST,34-58 90TH ST
8101.00897,"34-58 90TH ST, Queens",lg,34-58 90TH ST,34-58 90TH ST
8101.008971,"35-15 89TH ST, Queens",lg,35-15 89TH ST,35-15 89TH ST
8101.008971,"35-15 89TH ST, QUEENS NY",jh,35-15 89TH ST,35-15 89TH ST
8101.008972,"35-17 89TH ST, Queens",lg,35-17 89TH ST,35-17 89TH ST
8101.008972,"35-17 89TH ST, QUEENS NY",jh,35-17 89TH ST,35-17 89TH ST
8101.008973,"35-19 89TH ST, QUEENS NY",jh,35-19 89TH ST,35-19 89TH ST
8101.008974,"35-21 89TH ST, QUEENS NY",jh,35-21 89TH ST,35-21 89TH ST
8101.008975,"35-23 89TH ST, QUEENS NY",jh,35-23 89TH ST,35-23 89TH ST
8101.008976,"35-27 89TH ST, QUEENS NY",jh,35-27 89TH ST,35-27 89TH ST
8101.008976,"35-27 89TH ST, Queens",lg,35-27 89TH ST,35-27 89TH ST
8101.008977,"35-29 89TH ST, QUEENS NY",jh,35-29 89TH ST,35-29 89TH ST
8101.008978,"35-31 89TH ST, QUEENS NY",jh,35-31 89TH ST,35-31 89TH ST
8101.008979,"35-33 89TH ST, QUEENS NY",jh,35-33 89TH ST,35-33 89TH ST
8101.00898,"35-37 89TH ST, QUEENS NY",jh,35-37 89TH ST,35-37 89TH ST
8101.008981,"35-39 89TH ST, QUEENS NY",jh,35-39 89TH ST,35-39 89TH ST
8101.008982,"35-43 89TH ST, QUEENS NY",jh,35-43 89TH ST,35-43 89TH ST
8101.008982,"35-43 89TH ST, Queens",lg,35-43 89TH ST,35-43 89TH ST
8101.008983,"35-45 89TH ST, Queens",lg,35-45 89TH ST,35-45 89TH ST
8101.008983,"35-45 89TH ST, QUEENS NY",jh,35-45 89TH ST,35-45 89TH ST
8101.008984,"35-47 89TH ST, QUEENS NY",jh,35-47 89TH ST,35-47 89TH ST
8101.008985,"35-49 89TH ST, QUEENS NY",jh,35-49 89TH ST,35-49 89TH ST
8101.008986,"35-53 89TH ST, QUEENS NY",jh,35-53 89TH ST,35-53 89TH ST
8101.008986,"35-53 89TH ST, Queens",lg,35-53 89TH ST,35-53 89TH ST
8101.008987,"35-57 89TH ST, Queens",lg,35-57 89TH ST,35-57 89TH ST
8101.008987,"35-57 89TH ST, QUEENS NY",jh,35-57 89TH ST,35-57 89TH ST
8101.008988,"37-11 89TH ST, QUEENS NY",jh,37-11 89TH ST,37-11 89TH ST
8101.008989,"37-15 89TH ST, QUEENS NY",jh,37-15 89TH ST,37-15 89TH ST
8101.00899,"37-19 89TH ST, QUEENS NY",jh,37-19 89TH ST,37-19 89TH ST
8101.008991,"37-23 89TH ST, QUEENS NY",jh,37-23 89TH ST,37-23 89TH ST
8101.008992,"37-27 89TH ST, QUEENS NY",jh,37-27 89TH ST,37-27 89TH ST
8101.008993,"37-31 89TH ST, QUEENS NY",jh,37-31 89TH ST,37-31 89TH ST
8101.008994,"37-35 89TH ST, QUEENS NY",jh,37-35 89TH ST,37-35 89TH ST
8101.008995,"37-39 89TH ST, QUEENS NY",jh,37-39 89TH ST,37-39 89TH ST
8101.008996,"37-43 89TH ST, QUEENS NY",jh,37-43 89TH ST,37-43 89TH ST
8101.008997,"37-47 89TH ST, QUEENS NY",jh,37-47 89TH ST,37-47 89TH ST
8101.008998,"37-51 89TH ST, QUEENS NY",jh,37-51 89TH ST,37-51 89TH ST
8101.008999,"33-14 90TH ST, QUEENS NY",jh,33-14 90TH ST,33-14 90TH ST
8101.009,"33-16 90TH ST, QUEENS NY",jh,33-16 90TH ST,33-16 90TH ST
8101.009001,"33-18 90TH ST, QUEENS NY",jh,33-18 90TH ST,33-18 90TH ST
8101.009002,"33-20 90TH ST, QUEENS NY",jh,33-20 90TH ST,33-20 90TH ST
8101.009003,"33-22 90TH ST, QUEENS NY",jh,33-22 90TH ST,33-22 90TH ST
8101.009004,"33-24 90TH ST, QUEENS NY",jh,33-24 90TH ST,33-24 90TH ST
8101.009005,"33-26 90TH ST, QUEENS NY",jh,33-26 90TH ST,33-26 90TH ST
8101.009006,"33-28 90TH ST, QUEENS NY",jh,33-28 90TH ST,33-28 90TH ST
8101.009007,"33-30 90TH ST, QUEENS NY",jh,33-30 90TH ST,33-30 90TH ST
8101.009008,"33-32 90TH ST, QUEENS NY",jh,33-32 90TH ST,33-32 90TH ST
8101.009009,"33-34 90TH ST, QUEENS NY",jh,33-34 90TH ST,33-34 90TH ST
8101.00901,"33-38 90TH ST, QUEENS NY",jh,33-38 90TH ST,33-38 90TH ST
8101.009011,"33-40 90TH ST, QUEENS NY",jh,33-40 90TH ST,33-40 90TH ST
8101.009012,"33-42 90TH ST, QUEENS NY",jh,33-42 90TH ST,33-42 90TH ST
8101.009013,"33-44 90TH ST, QUEENS NY",jh,33-44 90TH ST,33-44 90TH ST
8101.009014,"33-46 90TH ST, QUEENS NY",jh,33-46 90TH ST,33-46 90TH ST
8101.009015,"34-14 90TH ST, Queens",lg,34-14 90TH ST,34-14 90TH ST
8101.009015,"34-14 90TH ST, QUEENS NY",jh,34-14 90TH ST,34-14 90TH ST
8101.009016,"34-16 90TH ST, Queens",lg,34-16 90TH ST,34-16 90TH ST
8101.009016,"34-16 90TH ST, QUEENS NY",jh,34-16 90TH ST,34-16 90TH ST
8101.009017,"34-20 90TH ST, QUEENS NY",jh,34-20 90TH ST,34-20 90TH ST
8101.009018,"34-22 90TH ST, Queens",lg,34-22 90TH ST,34-22 90TH ST
8101.009018,"34-22 90TH ST, QUEENS NY",jh,34-22 90TH ST,34-22 90TH ST
8101.009019,"34-26 90TH ST, QUEENS NY",jh,34-26 90TH ST,34-26 90TH ST
8101.00902,"34-28 90TH ST, QUEENS NY",jh,34-28 90TH ST,34-28 90TH ST
8101.009021,"34-30 90TH ST, QUEENS NY",jh,34-30 90TH ST,34-30 90TH ST
8101.009022,"34-32 90TH ST, Queens",lg,34-32 90TH ST,34-32 90TH ST
8101.009022,"34-32 90TH ST, QUEENS NY",jh,34-32 90TH ST,34-32 90TH ST
8101.009023,"34-36 90TH ST, QUEENS NY",jh,34-36 90TH ST,34-36 90TH ST
8101.009023,"34-36 90TH ST, Queens",lg,34-36 90TH ST,34-36 90TH ST
8101.009024,"34-38 90TH ST, QUEENS NY",jh,34-38 90TH ST,34-38 90TH ST
8101.009025,"34-40 90TH ST, QUEENS NY",jh,34-40 90TH ST,34-40 90TH ST
8101.009026,"34-42 90TH ST, QUEENS NY",jh,34-42 90TH ST,34-42 90TH ST
8101.009026,"34-42 90TH ST, Queens",lg,34-42 90TH ST,34-42 90TH ST
8101.009027,"34-46 90TH ST, QUEENS NY",jh,34-46 90TH ST,34-46 90TH ST
8101.009027,"34-46 90TH ST, Queens",lg,34-46 90TH ST,34-46 90TH ST
8101.009028,"34-48 90TH ST, QUEENS NY",jh,34-48 90TH ST,34-48 90TH ST
8101.009029,"35-14 90TH ST, QUEENS NY",jh,35-14 90TH ST,35-14 90TH ST
8101.00903,"35-18 90TH ST, QUEENS NY",jh,35-18 90TH ST,35-18 90TH ST
8101.009031,"35-20 90TH ST, QUEENS NY",jh,35-20 90TH ST,35-20 90TH ST
8101.009032,"35-22 90TH ST, QUEENS NY",jh,35-22 90TH ST,35-22 90TH ST
8101.009033,"35-24 90TH ST, QUEENS NY",jh,35-24 90TH ST,35-24 90TH ST
8101.009034,"35-28 90TH ST, QUEENS NY",jh,35-28 90TH ST,35-28 90TH ST
8101.009035,"35-30 90TH ST, QUEENS NY",jh,35-30 90TH ST,35-30 90TH ST
8101.009036,"35-32 90TH ST, QUEENS NY",jh,35-32 90TH ST,35-32 90TH ST
8101.009037,"35-36 90TH ST, QUEENS NY",jh,35-36 90TH ST,35-36 90TH ST
8101.009038,"35-38 90TH ST, QUEENS NY",jh,35-38 90TH ST,35-38 90TH ST
8101.009039,"35-40 90TH ST, QUEENS NY",jh,35-40 90TH ST,35-40 90TH ST
8101.00904,"35-44 90TH ST, QUEENS NY",jh,35-44 90TH ST,35-44 90TH ST
8101.009041,"35-46 90TH ST, QUEENS NY",jh,35-46 90TH ST,35-46 90TH ST
8101.009042,"35-50 90TH ST, QUEENS NY",jh,35-50 90TH ST,35-50 90TH ST
8101.009043,"35-52 90TH ST, QUEENS NY",jh,35-52 90TH ST,35-52 90TH ST
8101.009044,"35-54 90TH ST, QUEENS NY",jh,35-54 90TH ST,35-54 90TH ST
8101.009045,"35-56 90TH ST, QUEENS NY",jh,35-56 90TH ST,35-56 90TH ST
8101.009046,"37-12 90TH ST, QUEENS NY",jh,37-12 90TH ST,37-12 90TH ST
8101.009047,"37-14 90TH ST, QUEENS NY",jh,37-14 90TH ST,37-14 90TH ST
8101.009048,"37-18 90TH ST, QUEENS NY",jh,37-18 90TH ST,37-18 90TH ST
8101.009049,"37-20 90TH ST, QUEENS NY",jh,37-20 90TH ST,37-20 90TH ST
8101.00905,"37-22 90TH ST, QUEENS NY",jh,37-22 90TH ST,37-22 90TH ST
8101.009051,"37-26 90TH ST, QUEENS NY",jh,37-26 90TH ST,37-26 90TH ST
8101.009052,"37-28 90TH ST, QUEENS NY",jh,37-28 90TH ST,37-28 90TH ST
8101.009053,"37-32 90TH ST, QUEENS NY",jh,37-32 90TH ST,37-32 90TH ST
8101.009054,"37-36 90TH ST, QUEENS NY",jh,37-36 90TH ST,37-36 90TH ST
8101.009055,"37-38 90TH ST, QUEENS NY",jh,37-38 90TH ST,37-38 90TH ST
8101.009056,"37-42 90TH ST, QUEENS NY",jh,37-42 90TH ST,37-42 90TH ST
8101.009057,"37-44 90TH ST, QUEENS NY",jh,37-44 90TH ST,37-44 90TH ST
8101.009058,"37-48 90TH ST, QUEENS NY",jh,37-48 90TH ST,37-48 90TH ST
8101.009059,"37-50 90TH ST, QUEENS NY",jh,37-50 90TH ST,37-50 90TH ST
8101.00906,"34-19 90TH ST, Queens",lg,34-19 90TH ST,34-19 90TH ST
8101.00906,"34-19 90TH ST, QUEENS NY",jh,34-19 90TH ST,34-19 90TH ST
8101.009061,"34-33 90TH ST, QUEENS NY",jh,34-33 90TH ST,34-33 90TH ST
8101.009062,"34-47 90TH ST, QUEENS NY",jh,34-47 90TH ST,34-47 90TH ST
8101.009063,"34-18 91ST ST, QUEENS NY",jh,34-18 91ST ST,34-18 91ST ST
8101.009064,"34-32 91ST ST, QUEENS NY",jh,34-32 91ST ST,34-32 91ST ST
8101.009065,"34-46 91ST ST, QUEENS NY",jh,34-46 91ST ST,34-46 91ST ST
8101.009066,"35-07A 90TH ST, Queens",lg,35-07A 90TH ST,35-07A 90TH ST
8101.009066,"35-07A 90TH ST, QUEENS NY",jh,35-07A 90TH ST,35-07A 90TH ST
8101.009067,"35-07B 90TH ST, Queens",lg,35-07B 90TH ST,35-07B 90TH ST
8101.009067,"35-07B 90TH ST, QUEENS NY",jh,35-07B 90TH ST,35-07B 90TH ST
8101.009068,"35-07C 90TH ST, Queens",lg,35-07C 90TH ST,35-07C 90TH ST
8101.009068,"35-07C 90TH ST, QUEENS NY",jh,35-07C 90TH ST,35-07C 90TH ST
8101.009069,"35-13 90TH ST, QUEENS NY",jh,35-13 90TH ST,35-13 90TH ST
8101.00907,"35-15 90TH ST, QUEENS NY",jh,35-15 90TH ST,35-15 90TH ST
8101.009071,"35-17 90TH ST, QUEENS NY",jh,35-17 90TH ST,35-17 90TH ST
8101.009072,"35-19 90TH ST, QUEENS NY",jh,35-19 90TH ST,35-19 90TH ST
8101.009073,"35-21 90TH ST, QUEENS NY",jh,35-21 90TH ST,35-21 90TH ST
8101.009074,"35-23 90TH ST, QUEENS NY",jh,35-23 90TH ST,35-23 90TH ST
8101.009075,"35-25 90TH ST, QUEENS NY",jh,35-25 90TH ST,35-25 90TH ST
8101.009076,"35-27 90TH ST, QUEENS NY",jh,35-27 90TH ST,35-27 90TH ST
8101.009077,"35-29 90TH ST, QUEENS NY",jh,35-29 90TH ST,35-29 90TH ST
8101.009078,"35-31 90TH ST, QUEENS NY",jh,35-31 90TH ST,35-31 90TH ST
8101.009079,"35-33 90TH ST, QUEENS NY",jh,35-33 90TH ST,35-33 90TH ST
8101.00908,"35-35 90TH ST, QUEENS NY",jh,35-35 90TH ST,35-35 90TH ST
8101.009081,"35-37 90TH ST, QUEENS NY",jh,35-37 90TH ST,35-37 90TH ST
8101.009082,"35-39 90TH ST, QUEENS NY",jh,35-39 90TH ST,35-39 90TH ST
8101.009083,"35-41 90TH ST, QUEENS NY",jh,35-41 90TH ST,35-41 90TH ST
8101.009084,"35-43 90TH ST, QUEENS NY",jh,35-43 90TH ST,35-43 90TH ST
8101.009085,"35-45 90TH ST, QUEENS NY",jh,35-45 90TH ST,35-45 90TH ST
8101.009086,"35-47 90TH ST, QUEENS NY",jh,35-47 90TH ST,35-47 90TH ST
8101.009087,"37-11 90TH ST, QUEENS NY",jh,37-11 90TH ST,37-11 90TH ST
8101.009088,"37-15 90TH ST, QUEENS NY",jh,37-15 90TH ST,37-15 90TH ST
8101.009089,"37-17 90TH ST, QUEENS NY",jh,37-17 90TH ST,37-17 90TH ST
8101.00909,"37-19 90TH ST, QUEENS NY",jh,37-19 90TH ST,37-19 90TH ST
8101.009091,"37-21 90TH ST, QUEENS NY",jh,37-21 90TH ST,37-21 90TH ST
8101.009092,"37-25 90TH ST, QUEENS NY",jh,37-25 90TH ST,37-25 90TH ST
8101.009093,"37-27 90TH ST, QUEENS NY",jh,37-27 90TH ST,37-27 90TH ST
8101.009094,"37-35 90TH ST, QUEENS NY",jh,37-35 90TH ST,37-35 90TH ST
8101.009095,"37-39 90TH ST, QUEENS NY",jh,37-39 90TH ST,37-39 90TH ST
8101.009096,"37-43 90TH ST, QUEENS NY",jh,37-43 90TH ST,37-43 90TH ST
8101.009097,"37-47 90TH ST, QUEENS NY",jh,37-47 90TH ST,37-47 90TH ST
8101.009098,"37-49-59 90TH ST, Queens",lg,37-49-59 90TH ST,37-49-59 90TH ST
8101.009098,"37-49-59 90TH ST, QUEENS NY",jh,37-49-59 90TH ST,37-49-59 90TH ST
8101.009099,"35-15 LEVERICH ST, QUEENS NY",jh,35-15 LEVERICH ST,35-15 LEVERICH ST
8101.0091,"35-27 LEVERICH ST, QUEENS NY",jh,35-27 LEVERICH ST,35-27 LEVERICH ST
8101.009101,"35-31 LEVERICH ST, QUEENS NY",jh,35-31 LEVERICH ST,35-31 LEVERICH ST
8101.009102,"35-35 LEVERICH ST, QUEENS NY",jh,35-35 LEVERICH ST,35-35 LEVERICH ST
8101.009103,"35-37 LEVERICH ST, QUEENS NY",jh,35-37 LEVERICH ST,35-37 LEVERICH ST
8101.009104,"35-39 LEVERICH ST, QUEENS NY",jh,35-39 LEVERICH ST,35-39 LEVERICH ST
8101.009105,"35-43 LEVERICH ST, QUEENS NY",jh,35-43 LEVERICH ST,35-43 LEVERICH ST
8101.009106,"35-45 LEVERICH ST, QUEENS NY",jh,35-45 LEVERICH ST,35-45 LEVERICH ST
8101.009107,"35-35/45 LEVERICH ST, QUEENS NY",jh,35-35/45 LEVERICH ST,35-35/45 LEVERICH ST
8101.009108,"37-15 73RD ST, Queens",lg,37-15 73RD ST,37-15 73RD ST
8101.009108,"37-15 73RD ST, QUEENS NY",jh,37-15 73RD ST,37-15 73RD ST
8101.009109,"37-19 73RD ST, QUEENS NY",jh,37-19 73RD ST,37-19 73RD ST
8101.00911,"37-11 73RD ST, QUEENS NY",jh,37-11 73RD ST,37-11 73RD ST
8101.009111,"37-30 73RD ST, QUEENS NY",jh,37-30 73RD ST,37-30 73RD ST
8101.009111,"81-06 34TH AVE, QUEENS NY",jh,81-06 34TH AVE,81-06 34TH AVE
8101.009383,86-02 127TH ST,jf,86-02 127TH ST,86-02 127TH ST
8101.009408,"137-35 BROOKVILLE BLVD, Queens",lg,137-35 BROOKVILLE BLVD,137-35 BROOKVILLE BLVD
8101.009426,"44-21 DOULGASTON PARKWAY, Queens",lg,44-21 DOULGASTON PARKWAY,44-21 DOULGASTON PARKWAY
